#,Song,Artist,BPM,Camelot,Energy,Added at,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (db),Key,Time Signature,Spotify Track Id,ISRC
50,"No Time To Die","Billie Eilish",71,9A,22,2026-01-27,04:02,77,"","No Time To Die",2020-02-13,34,92,1,5,0,0,-13,E Minor,4,73SpzrcaHk0RQPFP73vqVR,USUM72002771
51,"People Help the People","Birdy",73,3A,31,2026-01-27,04:16,72,"","Birdy",2011-11-04,43,78,0,15,0,0,-9,A#/B♭ Minor,3,0YywjDvFudcaHG74NuWISy,GBAHS1100351
52,"Let Down","Radiohead",102,11B,68,2026-01-27,04:59,89,"art rock, alternative rock","OK Computer",1997-05-28,35,0,11,14,0,10,-9,A Major,4,2fuYa3Lx06QQJAm0MjztKr,GBAYE9701374
53,"this is me trying","Taylor Swift",136,11B,48,2026-01-27,03:15,75,"","folklore",2020-07-24,52,31,0,41,0,10,-10,A Major,4,7kt9e9LFSpN1zQtYEl19o1,USUG12002843
54,"Your Power","Billie Eilish",130,8A,28,2026-01-27,04:05,74,"","Happier Than Ever",2021-07-30,63,93,0,21,0,20,-14,A Minor,4,042Sl6Mn83JHyLEqdK7uI0,USUM72105934
55,"Stay","Gracie Abrams",114,6B,37,2026-01-27,02:57,68,"","Stay",2019-11-21,62,88,0,43,0,10,-11,A#/B♭ Major,4,0Uon5NsSAkBDx69XYOaQ5P,USUG11903589
56,"making the bed","Olivia Rodrigo",133,9B,41,2026-01-27,03:18,77,"","GUTS",2023-09-08,55,39,0,25,0,10,-8,G Major,4,5CscrLqFBgPfZR8fGtikov,USUG12304097
57,"hotline (edit)","Billie Eilish",57,8A,25,2026-01-27,01:00,74,"","hotline (edit)",2023-05-09,52,82,86,30,0,10,-16,A Minor,4,0WFryfbNKPXVtVQlz5dZ8H,USUM72307244
58,"Daylight","David Kushner",130,7B,43,2026-01-27,03:32,84,"","The Dichotomy",2024-08-30,51,83,0,31,0,0,-9,F Major,4,5OGZ2Mx4Cs6RCndDRycGBJ,QZXDB2300005
59,"You Found Me","The Fray",152,1A,80,2026-01-27,04:01,78,"","The Fray",2009-02-02,34,2,0,40,0,10,-5,G#/A♭ Minor,4,4IoYz8XqqdowINzfRrFnhi,USSM10803009
60,"Moon Song","Phoebe Bridgers",155,3B,24,2026-01-27,04:37,71,"","Punisher",2020-06-18,34,87,0,18,0,10,-13,C♯/D♭ Major,3,46RNrAkGsqWTDrv2ZPOAbx,USJ5G2020007
61,"Apologize","Timbaland,OneRepublic",118,4B,60,2026-01-27,03:04,80,"soft pop","Shock Value",2007-01-01,66,4,0,8,0,10,-6,G#/A♭ Major,4,6q3zC9dDD4lUNk8nfUztXy,USUM70722793
62,"Let Me Down Slowly","Alec Benjamin",150,12A,56,2026-01-27,02:49,83,"","Narrated For You",2018-11-16,65,74,0,48,0,10,-6,C♯/D♭ Minor,4,2qxmye6gAegTMjLKEBoR3d,USAT21802284
63,"Make Me (Cry)","Noah Cyrus,Labrinth",153,8B,47,2026-01-27,04:02,63,"","Make Me (Cry)",2016-11-15,59,59,0,21,0,0,-7,C Major,4,2BrzlUj1u1CtvaJDGIKpsP,QM33K1500042
64,"The Subway","Chappell Roan",166,6B,61,2026-01-27,04:12,83,"","The Subway",2025-08-01,31,43,0,50,0,10,-6,A#/B♭ Major,4,2SsY5k7UWFqgye3PUMG3Oq,USUG12506170
65,"Futile Devices (Doveman Remix)","Sufjan Stevens",140,12B,19,2026-02-02,02:15,82,"baroque pop","Call Me By Your Name (Original Motion Picture Soundtrack)",2017-11-03,46,95,85,25,0,10,-20,E Major,4,5vTSnZTmS1gMiWuA9kDE19,US64G1737301
66,"Visions of Gideon","Sufjan Stevens",75,4A,31,2026-02-04,04:07,69,"baroque pop","Call Me By Your Name (Original Motion Picture Soundtrack)",2017-11-03,25,94,68,20,0,0,-18,F Minor,4,0SUDiaR0qm30fXVGPjPvRp,US64G1737303
67,"Zombie","YUNGBLUD",160,12A,73,2026-02-04,04:06,73,"","Idols",2025-06-20,23,0,0,20,0,10,-4,C♯/D♭ Minor,4,42GKyvz5KBsHTBaLpo3cqJ,USUG12501758
68,"War","YUNGBLUD",80,10B,80,2026-02-07,03:50,62,"","Idols",2025-06-20,37,0,0,28,0,10,-3,D Major,4,2V4BsCtz0huOZqyyNOLihT,USUG12501765
69,"Heather","Conan Gray",102,7B,43,2026-02-10,03:18,85,"","Kid Krow",2020-03-20,36,58,0,27,0,30,-7,F Major,3,4xqrdfXkTW4T0RauPLv3WA,USUM71924264
70,"Look After You","The Fray",78,11A,59,2026-02-10,04:26,82,"","How To Save A Life",2005-09-13,45,6,0,28,0,10,-3,F#/G♭ Minor,4,5l6hpyTGBK0LAAxgPnqTQL,USSM10503843
71,"The Night We Met (feat. Phoebe Bridgers)","Lord Huron,Phoebe Bridgers",174,10B,45,2026-02-10,03:28,74,"","The Night We Met (feat. Phoebe Bridgers)",2018-12-14,43,97,39,13,0,60,-9,D Major,3,5w6AIoPmHgKkaHXMZ7JThA,US53Q1800080
72,"Black Friday","Tom Odell",165,2B,20,2026-02-10,03:41,76,"","Black Friday",2024-01-26,48,93,6,20,0,10,-12,F#/G♭ Major,4,0uvagCBJC0ClsR11W10T0Y,USA2P2342595
