#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
174,"Bags","Clairo",105,3B,55,2022-08-03,04:20,9,"bedroom pop","Immunity",2019-08-02,74,17,38,87,0,10,-8,C♯/D♭ Major,4,6UFivO2zqqPFPoQYsEMuCc,US4HB1900080
175,"From the Dining Table","Harry Styles",94,4B,16,2022-08-03,03:31,71,"","Harry Styles",2017-05-12,67,80,5,20,0,10,-16,G#/A♭ Major,4,1IF5UcqRO42D12vYwceOY6,USSM11703961
176,"Generation Why","Conan Gray",82,11B,68,2022-08-03,03:39,60,"","Sunset Season",2018-11-16,56,35,0,53,0,10,-8,A Major,4,79e2GU4RLPjAqnijfvsXYr,USUM71815015
177,"Bookstore Girl","Charlie Burg",130,10B,16,2022-08-03,03:23,0,"","Two, Moonlight",2018-07-20,62,85,0,24,0,10,-18,D Major,4,6IGejZNdxjCsWQumaHD6LE,QM4DW1850623
178,"Loving Is Easy (feat. Benny Sings)","Rex Orange County,Benny Sings",117,5B,61,2022-08-03,02:35,2,"bedroom pop, ","Loving Is Easy (feat. Benny Sings)",2017-10-11,76,22,0,54,0,10,-8,D#/E♭ Major,4,5EYi2rH4LYs6M21ZLOyQTx,GBKPL1789493
179,"What Once Was","Her's",146,2A,88,2022-08-03,04:15,78,"indie","Songs of Her's",2017-05-12,53,17,1,44,0,20,-4,D#/E♭ Minor,3,1XrSjpNe49IiygZfzb74pk,GBYEJ1100223
180,"Hot Rod","Dayglow",140,9B,77,2022-08-03,03:24,1,"indie rock","Fuzzybrain",2019-11-14,71,3,0,83,0,10,-7,G Major,4,0zePbRMJ9sd7wsZRlbPQua,TCADU1861897
181,"Panama","Sports",98,7B,72,2022-08-03,03:18,67,"","Naked All the Time",2015-07-24,62,30,46,45,0,20,-9,F Major,4,6keyBQK6pA0OApRfM1f0dp,QMAAK1594507
182,"Open Your Eyes","STRFKR",130,5A,75,2022-08-03,03:52,0,"","Being No One, Going Nowhere",2016-11-04,67,1,61,40,0,10,-4,C Minor,4,0xxm1WskKZSCvbkGjkSMr2,US3R41632105
183,"Sleep On The Floor","The Lumineers",142,9B,43,2022-08-03,03:31,1,"folk pop, indie folk","Cleopatra",2016-04-08,39,25,0,28,0,10,-8,G Major,4,44uOreAESeRIBaxkuCW4wN,USDMG1673801
184,"Campus","Vampire Weekend",163,9B,70,2022-08-03,02:56,0,"indie, baroque pop","Vampire Weekend",2008-01-27,64,22,9,65,0,0,-6,G Major,4,2qpQvKdVtxgTRu4q6xXrL7,GBBKS0700530
185,"All Too Well (Taylor's Version)","Taylor Swift",186,8B,53,2022-08-04,05:29,66,"","Red (Taylor's Version)",2021-11-12,44,2,0,13,0,20,-8,C Major,4,1IBhYEvvi02tDVByxIiTh4,USUG12103665
