#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
29,"Sweet","Cigarettes After Sex",96,2B,51,-,04:51,84,"dream pop","Cigarettes After Sex",2017-06-09,45,36,82,11,0,10,-9,F#/G♭ Major,4,2KhrPRV0V1FS2l4eQMJUWt,USBQU1700036
30,"BIRDS OF A FEATHER","Billie Eilish",105,10B,51,-,03:30,94,"","HIT ME HARD AND SOFT",2024-05-17,75,20,6,44,0,10,-10,D Major,4,6dOtVTDdiauQNBQEDOtlAB,USUM72401994
31,"Why Why Why Why Why","SAULT",115,8A,61,-,03:58,72,"","5",2019-05-05,81,34,6,69,0,10,-7,A Minor,4,4zwq3QUKgMNk0NSLl7fpbP,UKMEH1900013
32,"Hijos Del Sol","Hermanos Gutiérrez",89,8A,42,-,02:56,69,"","Hijos Del Sol",2020-09-25,54,60,81,47,0,10,-12,A Minor,4,6rq5HvEBZbrzBB39ygzoFC,CH7812060653
33,"Gravity","John Mayer",62,9B,34,-,04:05,74,"singer-songwriter","Continuum",2006-00-00,74,71,0,22,0,10,-10,G Major,3,67ZToNMUVrEPd4LppSTjH7,USSM10603628
34,"Come Away With Me","Norah Jones",77,8B,14,-,03:18,75,"jazz pop","Come Away With Me (Super Deluxe Edition)",2002-02-26,44,90,0,15,0,10,-13,C Major,3,6jGnykaS6TkWp15utXSAeI,USBN20100889
35,"Navajo","Masego",89,11A,59,-,03:14,74,"","Navajo",2017-06-08,57,12,0,36,20,20,-7,F#/G♭ Minor,4,6zWU7YALeEDMcPGhKKZJhV,QM24S1702110
36,"silkysmooth","Landayn",114,8A,49,-,02:41,55,"lounge","silkysmooth",2025-07-06,81,21,75,24,0,0,-20,A Minor,4,2x4o4WaPZRtdkWiJoZ5yYK,QZAKB2511764
37,"Reason To Stay","Olivia Dean",138,11A,63,-,03:18,81,"pop soul","Ok Love You Bye",2019-11-22,70,13,0,53,0,10,-5,F#/G♭ Minor,4,56DxR1jHbX6xlGwZdUuN0v,TCADX1868029
38,"All I Need (feat. Beth Hirsch)","Air,Beth Hirsch",190,6A,43,-,04:28,68,"trip hop, downtempo","Moon Safari",1998-01-16,37,86,0,21,0,10,-12,G Minor,4,6T10XPeC9X5xEaD6tMcK6M,FRS639700570
39,"Lowburn","Onda Kura",105,4B,38,-,02:48,55,"lounge","Lowburn",2025-11-12,68,68,79,31,0,10,-14,G#/A♭ Major,4,54hiuhoaOgACM5H5DzhP96,FXQ892500358
40,"Nightingale Lane.","RAYE",125,6B,50,-,05:02,81,"","Nightingale Lane.",2026-02-27,54,56,0,49,0,0,-6,A#/B♭ Major,3,7j7J2M3ZsKOsrhBueDjhqF,QM4TW2634551
